Text,Emotion,FraudProbability,Label
They crossed the line,angry,0.7362455616966098,1
Tears keep falling,sadness,0.26199905472699186,0
I feel left out,sadness,0.47690013648158025,0
I feel wonderful,happy,0.0,0
I feel insulted,angry,0.7072300185420876,1
I can’t relax,fear,0.6530581836647971,1
This is horrible,disgust,0.5372258810753388,1
This made my day,happy,0.10857373573826049,0
I’m ecstatic,happy,0.0,0
I feel relaxed,happy,0.09576080822284738,0
I’m satisfied,happy,0.15604981468678997,0
This is magical,happy,0.1140820923763351,0
Everything feels heavy,sadness,0.31372542324543007,0
My spirit feels broken,sadness,0.23126890033127084,0
I’m drowning in sorrow,sadness,0.06743382427336536,0
It’s moderate,neutral,0.10724421246567285,0
I’m glowing with happiness,happy,0.05769316977314376,0
I’m scared stiff,fear,0.6677510629922968,1
I’m calm,neutral,0.2577548059823875,0
It’s tolerable,neutral,0.2652228452183835,0
This is heartwarming,happy,0.05155971468006935,0
That’s intolerable,disgust,0.4692431744842727,0
This is unpleasant,disgust,0.5331224398838488,1
I’m overjoyed,happy,0.169302669339499,0
I feel disrespected,angry,0.6406732019757029,1
I feel cheerful,happy,0.10368419157839966,0
I feel steady,neutral,0.24192217812119896,0
I’m feeling blessed,happy,0.0002010948836219384,0
I’m ecstatic,happy,0.022545921163300328,0
I’m drowning in sorrow,sadness,0.23813690202579696,0
I feel motivated,happy,0.11557526309110504,0
It was a regular day,neutral,0.12222562439975615,0
I can’t forgive this,angry,0.8478398987911344,1
I’m unbothered,neutral,0.3001829159000857,0
I feel unsafe,fear,0.6835959405354596,1
It’s too much to handle,sadness,0.2965782834635616,0
This situation frightens me,fear,0.4112891494121195,0
This is making me sweat,fear,0.5017996200940651,1
I feel radiant,happy,0.006953595550358432,0
This feels routine,neutral,0.20421092635429539,0
I’m in high spirits,happy,0.13697359134062215,0
I feel amazing today,happy,0.14461988355894756,0
This is horrible,disgust,0.5197567233062751,1
This fills me with rage,angry,0.6029523651567915,1
Nothing out of the ordinary,neutral,0.2797936802085347,0
This is magical,happy,0.0,0
I feel fulfilled,happy,0.07901512005426307,0
I’m panicking,fear,0.6415105796279393,1
Nothing seems to go right,sadness,0.08888242284018028,0
This makes me furious,angry,0.7572061721540971,1
I feel disrespected,angry,0.6976429725983906,1
Nothing out of the ordinary,neutral,0.1867464895180364,0
I’m so grateful,happy,0.0,0
I'm feeling really down,sadness,0.23878161490215327,0
I’m so content,happy,0.0,0
I feel radiant,happy,0.246060033770425,0
I’m relaxed,neutral,0.2824841412420715,0
I feel betrayed,sadness,0.2259834113503807,0
This makes me anxious,fear,0.5995975192794554,1
That’s intolerable,disgust,0.41482193617496543,0
I can’t believe this happened,angry,0.9644614571550181,1
Every day feels grey,sadness,0.18448067667353588,0
I’m frightened,fear,0.478971401666465,0
I feel unwanted,sadness,0.26006985517317655,0
Everything’s average,neutral,0.30577126669687615,0
I feel insulted,angry,0.5403194220589678,1
I’m scared of the outcome,fear,0.5374323146075668,1
I’m neutral about it,neutral,0.15233129442854867,0
Life feels meaningless right now,sadness,0.2302491856767006,0
I’m horrified by this,disgust,0.5522573962808586,1
I’m so proud,happy,0.2393857828955071,0
I’m stuck in this sadness,sadness,0.08790458327779474,0
I feel steady,neutral,0.0,0
I feel like exploding,angry,0.7881228244179457,1
I’m extremely frustrated,angry,0.7793959715235279,1
I won’t tolerate this,angry,0.8832343750826225,1
There’s no light ahead,sadness,0.1303553983518751,0
It was a regular day,neutral,0.21749879283696644,0
I feel lucky,happy,0.12009161689973706,0
I feel centered,neutral,0.1518471982131529,0
I can’t breathe,fear,0.6331174170702486,1
This is outrageous,angry,0.7002470932331407,1
I’m at peace,happy,0.17217351442467477,0
I’m losing my temper,angry,0.7849021534619786,1
I feel unsafe,fear,0.5361469187069708,1
Nothing seems to go right,sadness,0.20952964475077596,0
I can’t face this,fear,0.7530074714637597,1
I’m glowing with happiness,happy,0.03178056984651037,0
Nothing seems to go right,sadness,0.14325996626113977,0
I feel amazing today,happy,0.05912170977834484,0
This makes me laugh,happy,0.19419130892308797,0
I’m so grateful,happy,0.18060847126794816,0
Everything’s average,neutral,0.2745162749027054,0
This is disrespectful,angry,0.634847277199631,1
I can’t face this,fear,0.5762569498282416,1
I’m stable,neutral,0.13633336118740622,0
My patience is gone,angry,0.5654423196794793,1
There’s no light ahead,sadness,0.25839248618879307,0
Everything feels heavy,sadness,0.29781733676764777,0
Everything’s average,neutral,0.10525726946140704,0
I feel blissful,happy,0.055775199732789854,0
This keeps me up at night,fear,0.4982456550415626,0
It’s manageable,neutral,0.06744121277122603,0
I’m furious at this,angry,0.629117772108028,1
This is wonderful news,happy,0.0,0
I’m in high spirits,happy,0.07763613227952362,0
I’m stuck in this sadness,sadness,0.1271221587663241,0
I feel radiant,happy,0.04211801589430941,0
I’m full of joy,happy,0.1882211339583063,0
I’m losing control,fear,0.6056755760885035,1
My mind feels heavy,sadness,0.3180948052932454,0
This is awesome,happy,0.0030759878165638604,0
This makes me laugh,happy,0.0,0
My patience is gone,angry,0.6265585260307897,1
I can’t let this go,angry,0.6621882599717993,1
Just another day,neutral,0.04860287825702797,0
I’m extremely frustrated,angry,0.8403083043593105,1
I feel upbeat,happy,0.09709956258251459,0
I feel insulted,angry,0.7318933337240014,1
This is unclean,disgust,0.4378292236557178,0
I can’t face this,fear,0.5682862261346868,1
I'm feeling really down,sadness,0.1991271792646332,0
I’m on edge,fear,0.6057987260721712,1
This is perfect,happy,0.0,0
I’m delighted,happy,0.14420444644821742,0
This is the best!,happy,0.18475865393085375,0
That’s absolutely gross,disgust,0.3668370256301189,0
My mind feels heavy,sadness,0.2440555794931312,0
I won’t tolerate this,angry,0.6554533036348393,1
I feel amazing today,happy,0.19738701501359446,0
I feel cheerful,happy,0.005647996600622235,0
I find this offensive,disgust,0.5460380631522421,1
I feel numb,sadness,0.36677350114137214,0
I’m scared stiff,fear,0.5404608772281672,1
I’m losing my temper,angry,0.6362374395600139,1
I feel violent,angry,0.6962473757292811,1
No one understands me,sadness,0.15140904043766462,0
I’m overjoyed,happy,0.16878257489990267,0
It’s fine as is,neutral,0.33480767183894333,0
I’m feeling blessed,happy,0.10718181290305685,0
I’m at peace,happy,0.3306082797209773,0
I’m on edge,fear,0.486296677693377,0
I’m exploding inside,angry,0.7029121265152745,1
This is delightful,happy,0.07141581334668888,0
My heart is racing,fear,0.6169485019948541,1
I’m ecstatic,happy,0.2955166460662645,0
I’m trembling,fear,0.5310741938653852,1
This is overwhelming,fear,0.5792146721441105,1
I’m optimistic,happy,0.0,0
I feel cheated,angry,0.8736641531838585,1
I can’t even look at this,disgust,0.5140513550378545,1
I feel blissful,happy,0.0,0
It’s too much to handle,sadness,0.07831109673853365,0
It’s neither good nor bad,neutral,0.26937263585872595,0
Every day feels grey,sadness,0.42837305547558285,0
I feel fulfilled,happy,0.1751229524463005,0
I feel amazing today,happy,0.0,0
Nothing too interesting,neutral,0.22581294852273254,0
This pushes my buttons,angry,0.7086509153261161,1
I feel fantastic,happy,0.10109092625346419,0
No one understands me,sadness,0.18462905952885877,0
I’m on edge,fear,0.7440576575529474,1
I’m shivering with fear,fear,0.5815390899278146,1
Today is a gloomy day,sadness,0.3035469067011756,0
I’m so inspired,happy,0.10492663289148693,0
That was the last straw,angry,0.6642404334151398,1
This fills me with dread,fear,0.6603998916740145,1
I’m burning with anger,angry,0.5090268993117798,1
I’m drowning in sorrow,sadness,0.2647356378269564,0
That’s nasty,disgust,0.29419008843373806,0
I’m indifferent,neutral,0.24470585497012778,0
I miss those times,sadness,0.24131709294550738,0
This is perfect,happy,0.0,0
I feel revolted,disgust,0.35052129098744667,0
I’m restless,fear,0.612638917403618,1
I feel like crying,sadness,0.42646704310998484,0
I feel motivated,happy,0.0,0
I feel left out,sadness,0.12497726918144622,0
It’s too much to handle,sadness,0.14970447454031297,0
I feel unwanted,sadness,0.16290158636287344,0
It’s average,neutral,0.04806882249873795,0
I’m scared stiff,fear,0.6913696298716605,1
I feel motivated,happy,0.14389143961572948,0
I feel steady,neutral,0.0712487636963402,0
I feel outraged,angry,0.8104478471031911,1
I’m stuck in this sadness,sadness,0.20911056588208585,0
I don’t want to talk to anyone,sadness,0.22024875475559985,0
Everything’s average,neutral,0.3291132535315169,0
This is awesome,happy,0.2745328295036267,0
It’s just an ordinary day,neutral,0.09863230937846075,0
This is extraordinary,happy,0.16865080252568804,0
I’m delighted,happy,0.0032513254686134113,0
This is brilliant,happy,0.23546632647751609,0
I’m horrified by this,disgust,0.3698048057035459,0
I want to scream,angry,0.7371285269812513,1
I’m seething,angry,0.8146713846587251,1
It’s too much to handle,sadness,0.17865598343996325,0
It’s neither good nor bad,neutral,0.2449700998266395,0
It’s just an ordinary day,neutral,0.12834778321966867,0
I’m feeling okay,neutral,0.2542047029265565,0
It’s mediocre,neutral,0.2815464307183293,0
It’s consistent,neutral,0.11699179863288779,0
This makes me gag,disgust,0.36217627414346065,0
Nothing out of the ordinary,neutral,0.1743351901820324,0
Everything feels heavy,sadness,0.3447256311992404,0
This makes me laugh,happy,0.15420060845550015,0
I keep replaying the past,sadness,0.13739921738618266,0
This is too much for me,fear,0.43509148309066503,0
I feel insecure,fear,0.35731238788969766,0
I feel misunderstood,sadness,0.28279610811429723,0
This fills me with dread,fear,0.5845866307373867,1
I feel upbeat,happy,0.05340061318887662,0
Happiness feels distant,sadness,0.15900114713224195,0
This fills me with joy,happy,0.07310829641723426,0
This situation is ridiculous,angry,0.7357698048629189,1
I feel provoked,angry,0.6502390446242872,1
I feel motivated,happy,0.1506145173027998,0
That’s putrid,disgust,0.4132964870880303,0
I feel powerless,fear,0.5639379085788413,1
I feel like I’m fading,sadness,0.24414168472032013,0
This makes my skin crawl,disgust,0.5482996950478181,1
I feel unwanted,sadness,0.2945646601517553,0
I’m optimistic,happy,0.0030773175308073525,0
I’m delighted,happy,0.0,0
This feels wrong,disgust,0.37740287319575777,0
I’m so proud,happy,0.0,0
I feel betrayed,sadness,0.06421538494599627,0
This made my day,happy,0.004052951163669022,0
I’m sick of this,angry,0.8155010660267992,1
I feel fulfilled,happy,0.22600724631151495,0
I’m nervous about this,fear,0.6863430243113307,1
It’s too much to handle,sadness,0.15099685404900276,0
It’s typical,neutral,0.19712811088463816,0
I’m scared of the outcome,fear,0.3217193550882577,0
I’m scared of the outcome,fear,0.663478093278092,1
Nothing out of the ordinary,neutral,0.2277667301616841,0
I feel numb,sadness,0.39450052336540387,0
I feel empty inside,sadness,0.5048775962776209,1
I’m smiling ear to ear,happy,0.0,0
I feel rejected,sadness,0.15041268688338877,0
Everything feels pointless,sadness,0.19316207759411663,0
This makes me sick,disgust,0.2622551102438756,0
It’s pretty standard,neutral,0.18672483878089133,0
This is overwhelming,fear,0.7121017408765393,1
I want to yell,angry,0.587327621404319,1
I’m grossed out,disgust,0.5516576370185734,1
I'm feeling really down,sadness,0.13516093519547828,0
I’m panicking,fear,0.6719770225750988,1
Happiness feels distant,sadness,0.21997131936280284,0
I’m feeling blessed,happy,0.21263193242983702,0
I’m repulsed,disgust,0.5418685532661934,1
I’m truly happy,happy,0.0,0
This makes me furious,angry,0.5880221821270338,1
I'm feeling really down,sadness,0.37823823441040705,0
I’m unbothered,neutral,0.24101325552880704,0
I feel like crying,sadness,0.36109160800722223,0
I feel fulfilled,happy,0.1865556408105704,0
This is magical,happy,0.05620441563596353,0
I can’t find joy in anything,sadness,0.2762650715161144,0
I feel like crying,sadness,0.4037904715166364,0
I’m neutral about it,neutral,0.3679276828781124,0
That’s disturbing,disgust,0.5103246578310969,1
I feel wonderful,happy,0.1862789930957677,0
I feel betrayed,angry,0.8240189399554982,1
This fills me with dread,fear,0.5376016070841015,1
I’m so content,happy,0.0,0
I’m so inspired,happy,0.11871070138367655,0
This tastes awful,disgust,0.6621022022627687,1
I’m ready to fight,angry,0.5856378340639838,1
I feel hopeless,sadness,0.2075683192606318,0
This is amazing,happy,0.12093523682968248,0
This is amazing,happy,0.2276423818132618,0
I feel unwanted,sadness,0.42608847385730764,0
That was the last straw,angry,0.568809240916927,1
I’m full of joy,happy,0.0,0
This made my day,happy,0.37007332884220434,0
I’m nervous about this,fear,0.7593655529302595,1
I feel left out,sadness,0.2879055945338115,0
My patience is gone,angry,0.5906055946338026,1
This situation is ridiculous,angry,0.8194296043569346,1
I’m feeling blessed,happy,0.0,0
It’s unremarkable,neutral,0.19981349743612348,0
There’s a void inside me,sadness,0.21718263278197736,0
This is wonderful news,happy,0.09430110618973211,0
I’m so grateful,happy,0.0,0
I feel like I’m fading,sadness,0.2528196503979819,0
I feel numb,sadness,0.425254118222109,0
This is fantastic,happy,0.014423539573881067,0
That’s disturbing,disgust,0.38735696190956387,0
I feel sick to my stomach,disgust,0.5166648839996707,1
I feel like I’m fading,sadness,0.01687416088742094,0
I’m startled,fear,0.49252718357939174,0
This situation frightens me,fear,0.5601446599070895,1
I find this unacceptable,disgust,0.447669124441964,0
This makes me cringe,disgust,0.5806540846986585,1
This feels routine,neutral,0.1299659867170186,0
This is the best!,happy,0.0,0
I can’t stop thinking about my failures,sadness,0.4152095850073956,0
There’s a void inside me,sadness,0.2711973239555142,0
I’m seething,angry,0.6477090177185854,1
Happiness feels distant,sadness,0.12518787395318465,0
I feel fulfilled,happy,0.005211573595390734,0
I feel fragile,sadness,0.15611685422269933,0
No one understands me,sadness,0.30952172830668917,0
This is outrageous,angry,0.6652339844200309,1
I’m so inspired,happy,0.1663392330228448,0
This is a dream come true,happy,0.12148300836855797,0
I’m heartbroken,sadness,0.20854072385199296,0
I’m horrified,fear,0.6993143401306614,1
I feel like giving up,sadness,0.1357939613982509,0
I’m smiling ear to ear,happy,0.09810272194552078,0
This is perfect,happy,0.1403789181265348,0
I feel powerless,fear,0.6720270216818108,1
I feel indifferent,neutral,0.02714565516327147,0
I’ve had enough,angry,0.6718221326933594,1
I feel powerless,fear,0.6138916535806057,1
I feel like giving up,sadness,0.19505242575223697,0
This makes me gag,disgust,0.6091652828635503,1
I feel anxious,fear,0.5479434658929052,1
Life feels meaningless right now,sadness,0.1888432063536271,0
This is nasty,disgust,0.5196920687353902,1
This horrifies me,disgust,0.4257062852968284,0
I feel sick to my stomach,disgust,0.22825450325133756,0
I can’t even look at this,disgust,0.43179917187112604,0
This makes me cringe,disgust,0.3451214310136941,0
I feel indifferent,neutral,0.0,0
Nothing special happened,neutral,0.14290355748467237,0
Life feels meaningless right now,sadness,0.33635012884975,0
I’m nervous about this,fear,0.41019432539110445,0
I feel like giving up,sadness,0.2675855197070917,0
This situation is unfair,angry,0.831297199575314,1
I’m exploding inside,angry,0.594655999194816,1
It’s just an ordinary day,neutral,0.28414968923909617,0
I feel empty inside,sadness,0.2673929426981033,0
This feels balanced,neutral,0.22294125258474592,0
I can’t breathe,fear,0.4907164567085216,0
It’s not unusual,neutral,0.19754139246400712,0
This fills me with warmth,happy,0.1668482673051003,0
My spirit feels broken,sadness,0.30874430554970667,0
I hate this,angry,0.6753093265600879,1
My energy is gone,sadness,0.2139740958538207,0
I feel misunderstood,sadness,0.14728120426476476,0
I’m stuck in this sadness,sadness,0.10428629200185782,0
That’s vile,disgust,0.39566780496906445,0
This is exciting,happy,0.05235933433896696,0
It’s just there,neutral,0.19112146570472482,0
I’m stuck in this sadness,sadness,0.3710541761667424,0
I hate this,angry,0.6320998167943387,1
I’m worried,fear,0.43546985612639183,0
I can’t breathe,fear,0.5554000785940078,1
I’ve lost hope,sadness,0.26780618497359143,0
I feel sick to my stomach,disgust,0.5777127092826747,1
I’ve lost my motivation,sadness,0.1899849546947562,0
I feel wonderful,happy,0.20120001427480225,0
I find this repugnant,disgust,0.5087691787003649,1
I’m panicked,fear,0.6302055586738605,1
This horrifies me,disgust,0.4801974065515918,0
I can’t relax,fear,0.48764050005641857,0
I find this offensive,disgust,0.49108396870247173,0
I can’t relax,fear,0.5191355361352363,1
I’m so inspired,happy,0.16098118214730556,0
I’m glowing with happiness,happy,0.05426865991614144,0
I can’t even look at this,disgust,0.5840924710670569,1
I want to disappear,sadness,0.21083935440442603,0
It’s typical,neutral,0.3960316011780276,0
I’m burning with anger,angry,0.5761011929516807,1
That was the last straw,angry,0.7774842010119096,1
This infuriates me,angry,0.6776598132456648,1
I’m appalled,disgust,0.5929687481625192,1
I want to yell,angry,0.7294357930882827,1
I feel disrespected,angry,0.6629499340080738,1
I feel relaxed,happy,0.0047587960475176105,0
I want to disappear,sadness,0.21088317554849126,0
This is amazing,happy,0.18241030025910193,0
I’m appalled,disgust,0.5104411866087987,1
I’m terrified,fear,0.565035941361743,1
This fills me with rage,angry,0.6580936556866317,1
I can’t shake this fear,fear,0.7189683653237802,1
I feel cheerful,happy,0.22426563491624651,0
This is fantastic,happy,0.08950975741509432,0
I’m scared stiff,fear,0.775155052372189,1
I’m delighted,happy,0.12619764056152144,0
I feel insecure,fear,0.5299214841445654,1
I’m dreading this,fear,0.5718800179137882,1
I’m so grateful,happy,0.03246180952915877,0
I feel enraged,angry,0.7721574959509991,1
I’m so proud,happy,0.16120506405295634,0
I’m losing my temper,angry,0.8614243848321196,1
This is magical,happy,0.10280408263070613,0
There’s a void inside me,sadness,0.11655062933000723,0
My energy is gone,sadness,0.20987785122568106,0
I feel centered,neutral,0.10140586590974346,0
That’s intolerable,disgust,0.6133348271747106,1
This frightens me,fear,0.6652835284670355,1
I feel neutral,neutral,0.26835136080940103,0
I feel like giving up,sadness,0.09498928659756717,0
What if something bad happens?,fear,0.49066470524127964,0
I’m feeling okay,neutral,0.16027978816416985,0
This is exciting,happy,0.11500899709259445,0
I feel so irritated,angry,0.7597809232944148,1
This is outrageous,angry,0.7788179642281255,1
I feel threatened,fear,0.4803312473118908,0
I can’t face this,fear,0.5911046070540202,1
What if something bad happens?,fear,0.5849921498690767,1
This made my day,happy,0.10179146777227661,0
I feel exposed,fear,0.5440291189749682,1
I feel hopeless,sadness,0.12164025178176863,0
I’m smiling ear to ear,happy,0.1225719401166188,0
I’m on edge,fear,0.4957992681275578,0
It’s typical,neutral,0.13972972885443194,0
I’m optimistic,happy,0.21245698165367877,0
This makes me nervous,fear,0.4598068746579529,0
This turns my stomach,disgust,0.56624812348949,1
I feel relaxed,happy,0.15720561343901515,0
I feel wonderful,happy,0.2474443072473622,0
This is lovely,happy,0.17264412097060555,0
I can’t stop smiling,happy,0.19063600273108822,0
Life feels meaningless right now,sadness,0.4424820198187671,0
I’m stuck in this sadness,sadness,0.30888830937756606,0
I’m losing my temper,angry,0.696934017310202,1
I’m heartbroken,sadness,0.3014636348124869,0
I’m full of joy,happy,0.2028018199853494,0
I feel relaxed,happy,0.10730645654462317,0
This creeps me out,disgust,0.3462740012243222,0
I can’t believe this happened,angry,0.5919825273914128,1
I feel hopeless,sadness,0.3084657771562861,0
Nothing too interesting,neutral,0.23004404071732898,0
This is making me sweat,fear,0.6812852833779514,1
I’m so content,happy,0.0,0
This feels routine,neutral,0.2548255273816819,0
It’s business as usual,neutral,0.1076327152957326,0
It’s manageable,neutral,0.2845788289961892,0
It’s acceptable,neutral,0.1129907978470821,0
I can’t even look at this,disgust,0.2858029709492866,0
This fills me with joy,happy,0.40849811817221626,0
I’m feeling blessed,happy,0.050238833506225905,0
I feel radiant,happy,0.05839282500418093,0
Just another day,neutral,0.18341432601825933,0
There’s no light ahead,sadness,0.2774884629613576,0
I’m panicked,fear,0.8878304259637346,1
This is disrespectful,angry,0.7493293405682698,1
I’m dreading this,fear,0.6130333047590931,1
I’m delighted,happy,0.1248058808134267,0
It’s mediocre,neutral,0.08969086793361225,0
This makes me furious,angry,0.7464564191985292,1
I’m drowning in sorrow,sadness,0.25860366931185447,0
I’m furious at this,angry,0.8098535479221788,1
I’m truly happy,happy,0.08510697313550462,0
I’m feeling okay,neutral,0.02116422111288263,0
I feel fantastic,happy,0.0554582943624828,0
I’m neutral about it,neutral,0.17370546400792744,0
I feel unwanted,sadness,0.3168068251325479,0
I’m dreading this,fear,0.6992258339191633,1
I feel powerless,fear,0.558150535670326,1
This is a dream come true,happy,0.20452898349125218,0
I want to disappear,sadness,0.22751653260621985,0
My mind feels heavy,sadness,0.28889885069492327,0
This is the best!,happy,0.20019488970157415,0
This is alarming,fear,0.5711627242811097,1
This fills me with rage,angry,0.568368913270809,1
This situation is unfair,angry,0.5054061625870574,1
I feel relaxed,happy,0.18580351027846415,0
I’m ecstatic,happy,0.16174622551788898,0
It’s tolerable,neutral,0.18051889921674266,0
I’m shivering with fear,fear,0.6244140305725224,1
I can’t find joy in anything,sadness,0.09084753464262221,0
This makes me cringe,disgust,0.43159307611624553,0
This is a dream come true,happy,0.2115130975978235,0
I feel radiant,happy,0.12281750233425028,0
I’m shivering with fear,fear,0.6408149558855009,1
This is perfect,happy,0.12548189133054669,0
There’s no light ahead,sadness,0.2372794896136151,0
This is the best!,happy,0.22191990598866812,0
Every day feels grey,sadness,0.30512429317857187,0
Loneliness surrounds me,sadness,0.4239912511028979,0
I'm feeling really down,sadness,0.26339605039121944,0
This makes me rage inside,angry,0.7072383606258911,1
I feel anxious,fear,0.6341719663663843,1
Why does this always happen to me?,sadness,0.33424111925126454,0
This makes me gag,disgust,0.650007551236889,1
I can’t stop thinking about my failures,sadness,0.13107603085220684,0
I’m panicked,fear,0.6230141669716216,1
My mind feels heavy,sadness,0.18493881968501452,0
My energy is gone,sadness,0.3231716576601914,0
I’m frightened,fear,0.7468283722096504,1
This is extraordinary,happy,0.1750432087710153,0
I can’t face this,fear,0.5130655777743938,1
I can’t find joy in anything,sadness,0.12556372294129642,0
I don’t care much,neutral,0.10619447975119477,0
It’s alright,neutral,0.12268698892344727,0
There’s a void inside me,sadness,0.30076640618162975,0
I feel cheerful,happy,0.21570045007772634,0
I feel enraged,angry,0.8699393065788763,1
I feel unsafe,fear,0.6859943436886833,1
I’m truly happy,happy,0.11598477702519949,0
Everything feels pointless,sadness,0.09412524359587854,0
I feel hopeless,sadness,0.4027232701137111,0
This situation frightens me,fear,0.4131630658123806,0
I’m repelled by this,disgust,0.5305074050544184,1
This is awesome,happy,0.0,0
I’m optimistic,happy,0.1006521495417012,0
This is horrible,disgust,0.626077014529206,1
It’s consistent,neutral,0.2467455256016654,0
I feel outraged,angry,0.5879636665991891,1
This fills me with warmth,happy,0.11086999032658088,0
It’s hard to keep going,sadness,0.2496434102534171,0
This is the best!,happy,0.12420761600255825,0
I’m composed,neutral,0.2065091732670999,0
This situation is ridiculous,angry,0.6253308739371906,1
Everything is steady,neutral,0.24730727241594486,0
This is magical,happy,0.07814410800579254,0
I’m cheerful,happy,0.08530195079070321,0
I feel outraged,angry,0.6785125907244384,1
This is fabulous,happy,0.1290054060299359,0
This feels wrong,disgust,0.6303045832441454,1
That’s intolerable,disgust,0.5075274456391253,1
I’m indifferent,neutral,0.2045756779288302,0
I’m sick of this,angry,0.7416560320359495,1
This disgusts me,disgust,0.4656649806050431,0
This is magical,happy,0.0,0
I’m worried,fear,0.4881177801875336,0
This is lovely,happy,0.03779620351925872,0
I’m thrilled,happy,0.0,0
I’m sick of this,angry,0.46281680860899677,0
Today is a gloomy day,sadness,0.32202181159647814,0
I’m thrilled,happy,0.22659988259933372,0
Things are normal,neutral,0.04371349330624802,0
Nothing too interesting,neutral,0.04281650358689537,0
I’m fine with this,neutral,0.30327108295096533,0
My patience is gone,angry,0.7966591393653648,1
I’m optimistic,happy,0.0,0
This is extraordinary,happy,0.0,0
I’m appalled,disgust,0.5703056650213534,1
I’m so content,happy,0.08296068552995556,0
I feel so irritated,angry,0.7841471051976153,1
I’ve had enough,angry,0.7656337782758776,1
I can’t shake this sadness,sadness,0.2793873405434131,0
This creeps me out,disgust,0.47869406049882207,0
Today is a gloomy day,sadness,0.30765634677883935,0
I’m glowing with happiness,happy,0.0540714399612743,0
Things are normal,neutral,0.08886231990777622,0
Today is a gloomy day,sadness,0.38561342909922025,0
I feel cheerful,happy,0.04663807458667762,0
This fills me with joy,happy,0.046358543000604546,0
No one understands me,sadness,0.28353223632340385,0
I can’t stand this anymore,angry,0.6273925110686672,1
I’m relaxed,neutral,0.1419976625168217,0
I’m truly happy,happy,0.20572833565372525,0
I feel wonderful,happy,0.031030105959665266,0
I feel amazing today,happy,0.23884584763045644,0
I’m frightened,fear,0.5117287318075584,1
It’s acceptable,neutral,0.1016272321868995,0
I don’t enjoy life anymore,sadness,0.3082886206826129,0
I’m frozen in fear,fear,0.645328483901075,1
My chest feels heavy,sadness,0.1615491951479343,0
I find this unacceptable,disgust,0.44128303192833696,0
I feel like giving up,sadness,0.279959866506131,0
Life feels meaningless right now,sadness,0.3324853775936211,0
It’s tolerable,neutral,0.17433009265728372,0
This fills me with warmth,happy,0.1288008080206584,0
I’m so excited!,happy,0.0,0
I’m so grateful,happy,0.12334952218715851,0
This is perfect,happy,0.10852789543789307,0
I’m full of joy,happy,0.15285667218592747,0
This fills me with warmth,happy,0.0547316424258611,0
I find this unacceptable,disgust,0.6641838032409743,1
I’m losing control,fear,0.648960234868141,1
I’m grossed out,disgust,0.5127868885719932,1
I’m scared stiff,fear,0.5896002751242444,1
I feel like crying,sadness,0.23714687833072137,0
This is heartwarming,happy,0.19767276917024493,0
I’m thrilled,happy,0.16806831446616677,0
It’s consistent,neutral,0.1696514510316468,0
I don’t mind,neutral,0.1782675513779975,0
I’m so mad right now,angry,0.6710917644905439,1
This pushes my buttons,angry,0.46289850443171565,0
I’m scared stiff,fear,0.5690089328240453,1
I feel abandoned,sadness,0.30474829629526357,0
This is awesome,happy,0.0,0
I’m panicked,fear,0.679613473751964,1
I feel empty inside,sadness,0.2101170257251689,0
This makes me laugh,happy,0.15838550738126847,0
This is magical,happy,0.0,0
I feel normal,neutral,0.3462523961255899,0
I’m startled,fear,0.5931689679813075,1
This is extraordinary,happy,0.19450104715599473,0
I’m shivering with fear,fear,0.5058182253553398,1
This made my day,happy,0.011079821471281698,0
This is wonderful news,happy,0.18505535161244918,0
This is revolting,disgust,0.6708483423646764,1
I can’t shake this fear,fear,0.4739963356448753,0
I feel endangered,fear,0.519448823388334,1
I feel betrayed,sadness,0.3125740540175815,0
Things are fine,neutral,0.1874011808279934,0
I’m scared stiff,fear,0.5600109274479743,1
I’m not excited or upset,neutral,0.24195395224309646,0
This is unclean,disgust,0.4494811705944165,0
I can’t even look at this,disgust,0.5151746768317894,1
I feel insulted,angry,0.6239382571784163,1
This is magical,happy,0.0580942875804846,0
I feel unsafe,fear,0.44473461599173714,0
I feel misunderstood,sadness,0.2889312500499499,0
I feel dirty inside,disgust,0.42705915980456866,0
I’m neutral about it,neutral,0.275119368239513,0
I’m feeling blessed,happy,0.10967612898688343,0
I don’t feel strongly,neutral,0.32248252923222664,0
Loneliness surrounds me,sadness,0.16644272704586577,0
This is wonderful news,happy,0.04483571806528791,0
I feel unwanted,sadness,0.42050131149339676,0
Things are fine,neutral,0.322986359308608,0
Happiness feels distant,sadness,0.1808781438134231,0
Things are normal,neutral,0.25053185521947313,0
It’s fine as is,neutral,0.25642896140576776,0
I’m fine with this,neutral,0.11944187109144966,0
Today is a gloomy day,sadness,0.3159174321777082,0
I can’t stop smiling,happy,0.12963581122399265,0
I can’t face this,fear,0.6008797449652025,1
Nothing much going on,neutral,0.14462930252958128,0
It’s unremarkable,neutral,0.10403144782145622,0
I’m repelled by this,disgust,0.26826249606516017,0
It’s modest,neutral,0.1133127291762985,0
I’m horrified by this,disgust,0.3330680868807292,0
This is exciting,happy,0.14618557451264386,0
That’s nasty,disgust,0.4048504795674315,0
I’m sick of this,angry,0.5256756160980907,1
I’m so content,happy,0.22605160260435653,0
This is wonderful news,happy,0.18678081310837608,0
That’s awful,disgust,0.4026946337938294,0
I feel so irritated,angry,0.5356551365024089,1
I’m relaxed,neutral,0.31931957197274907,0
